No.;Time;;Time 1;Time 2;Delay;;Delay 1;Delay 2;Jitter;;;
1638;7,92735;;7,92735;7,92735;0;;0;0;0;;;
1639;7,92735;;7,92735;7,92735;0;;0;0;0;;;
1640;7,92735;;7,92735;7,92735;0;;0;0;0;;;
1641;7,92735;;7,92735;7,92735;0;;0;0;0;;;
1642;7,92735;;7,92735;7,92735;0;;0;0;0;;;
1643;7,92735;;7,92735;7,92735;0;;0;0;0;;;
1644;7,92735;;7,92735;7,92735;0;;0;0;0;;;
1645;7,92735;;7,92735;7,92735;0;;0;0;0;;;
1646;7,92735;;7,92735;7,92735;0;;0;-0,000347;-0,000347;;;
1647;7,92735;;7,92735;7,92735;0;;-0,000347;0,000264;0,000611;;;
1648;7,92735;;7,92735;7,927697;0,000347;;0,000264;-0,000139;-0,000403;;;
1649;7,927697;;7,927697;7,92778;8,30E-05;;-0,000139;0,000106;0,000245;;;
1650;7,92778;;7,92778;7,928002;0,000222;;0,000106;1,40E-05;-9,20E-05;;;
1651;7,928002;;7,928002;7,928118;0,000116;;1,40E-05;2,00E-06;-1,20E-05;;;
1652;7,928118;;7,928118;7,92822;0,000102;;2,00E-06;-4,20E-05;-4,40E-05;;;
1653;7,92822;;7,92822;7,92832;0,0001;;-4,20E-05;-0,000117;-7,50E-05;;;
1654;7,92832;;7,92832;7,928462;0,000142;;-0,000117;0,000259;0,000376;;;
1655;7,928462;;7,928462;7,928721;0,000259;;0,000259;0;-0,000259;;;
1656;7,928721;;7,928721;7,928721;0;;0;0;0;;;
1657;7,928721;;7,928721;7,928721;0;;0;-0,000826;-0,000826;;;
1658;7,928721;;7,928721;7,928721;0;;-0,000826;0,000502;0,001328;;;
1659;7,928721;;7,928721;7,929547;0,000826;;0,000502;-0,004318;-0,00482;;;
1660;7,929547;;7,929547;7,929871;0,000324;;-0,004318;0,003888;0,008206;;;
1661;7,929871;;7,929871;7,934513;0,004642;;0,003888;-0,000636;-0,004524;;;
1662;7,934513;;7,934513;7,935267;0,000754;;-0,000636;0,00066;0,001296;;;
1663;7,935267;;7,935267;7,936657;0,00139;;0,00066;0,000153;-0,000507;;;
1664;7,936657;;7,936657;7,937387;0,00073;;0,000153;-0,00211;-0,002263;;;
1665;7,937387;;7,937387;7,937964;0,000577;;-0,00211;0,002587;0,004697;;;
1666;7,937964;;7,937964;7,940651;0,002687;;0,002587;1,00E-04;-0,002487;;;
1667;7,940651;;7,940651;7,940751;1,00E-04;;1,00E-04;-8,60E-05;-0,000186;;;
1668;7,940751;;7,940751;7,940751;0;;-8,60E-05;-0,000632;-0,000546;;;
1669;7,940751;;7,940751;7,940837;8,60E-05;;-0,000632;-0,000265;0,000367;;;
1670;7,940837;;7,940837;7,941555;0,000718;;-0,000265;0,000983;0,001248;;;
1671;7,941555;;7,941555;7,942538;0,000983;;0,000983;-0,001195;-0,002178;;;
1672;7,942538;;7,942538;7,942538;0;;-0,001195;0,001195;0,00239;;;
1673;7,942538;;7,942538;7,943733;0,001195;;0,001195;0;-0,001195;;;
1674;7,943733;;7,943733;7,943733;0;;0;-0,000298;-0,000298;;;
1675;7,943733;;7,943733;7,943733;0;;-0,000298;-0,000222;7,60E-05;;;
1676;7,943733;;7,943733;7,944031;0,000298;;-0,000222;-0,00118;-0,000958;;;
1677;7,944031;;7,944031;7,944551;0,00052;;-0,00118;0,000801;0,001981;;;
1678;7,944551;;7,944551;7,946251;0,0017;;0,000801;-0,002239;-0,00304;;;
1679;7,946251;;7,946251;7,94715;0,000899;;-0,002239;0,002701;0,00494;;;
1680;7,94715;;7,94715;7,950288;0,003138;;0,002701;2,50E-05;-0,002676;;;
1681;7,950288;;7,950288;7,950725;0,000437;;2,50E-05;-0,006107;-0,006132;;;
1682;7,950725;;7,950725;7,951137;0,000412;;-0,006107;0,003633;0,00974;;;
1683;7,951137;;7,951137;7,957656;0,006519;;0,003633;0,000765;-0,002868;;;
1684;7,957656;;7,957656;7,960542;0,002886;;0,000765;-0,003902;-0,004667;;;
1685;7,960542;;7,960542;7,962663;0,002121;;-0,003902;0,004805;0,008707;;;
1686;7,962663;;7,962663;7,968686;0,006023;;0,004805;-0,000388;-0,005193;;;
1687;7,968686;;7,968686;7,969904;0,001218;;-0,000388;-0,00388;-0,003492;;;
1688;7,969904;;7,969904;7,97151;0,001606;;-0,00388;0,005408;0,009288;;;
1689;7,97151;;7,97151;7,976996;0,005486;;0,005408;7,80E-05;-0,00533;;;
1690;7,976996;;7,976996;7,977074;7,80E-05;;7,80E-05;-0,001649;-0,001727;;;
1691;7,977074;;7,977074;7,977074;0;;-0,001649;-0,000217;0,001432;;;
1692;7,977074;;7,977074;7,978723;0,001649;;-0,000217;0,000747;0,000964;;;
1693;7,978723;;7,978723;7,980589;0,001866;;0,000747;0,001119;0,000372;;;
1694;7,980589;;7,980589;7,981708;0,001119;;0,001119;-0,002956;-0,004075;;;
1695;7,981708;;7,981708;7,981708;0;;-0,002956;0,002381;0,005337;;;
1696;7,981708;;7,981708;7,984664;0,002956;;0,002381;-0,001789;-0,00417;;;
1697;7,984664;;7,984664;7,985239;0,000575;;-0,001789;0,002364;0,004153;;;
1698;7,985239;;7,985239;7,987603;0,002364;;0,002364;-0,005212;-0,007576;;;
1699;7,987603;;7,987603;7,987603;0;;-0,005212;0,00448;0,009692;;;
1700;7,987603;;7,987603;7,992815;0,005212;;0,00448;-9,60E-05;-0,004576;;;
1701;7,992815;;7,992815;7,993547;0,000732;;-9,60E-05;-0,005495;-0,005399;;;
1702;7,993547;;7,993547;7,994375;0,000828;;-0,005495;0,006318;0,011813;;;
1703;7,994375;;7,994375;8,000698;0,006323;;0,006318;-0,000898;-0,007216;;;
1704;8,000698;;8,000698;8,000703;5,00E-06;;-0,000898;-5,10E-05;0,000847;;;
1705;8,000703;;8,000703;8,001606;0,000903;;-5,10E-05;-0,001092;-0,001041;;;
1706;8,001606;;8,001606;8,00256;0,000954;;-0,001092;-0,002136;-0,001044;;;
1707;8,00256;;8,00256;8,004606;0,002046;;-0,002136;-8,90E-05;0,002047;;;
1708;8,004606;;8,004606;8,008788;0,004182;;-8,90E-05;0,004271;0,00436;;;
1709;8,008788;;8,008788;8,013059;0,004271;;0,004271;-0,000712;-0,004983;;;
1710;8,013059;;8,013059;8,013059;0;;-0,000712;0,000712;0,001424;;;
1711;8,013059;;8,013059;8,013771;0,000712;;0,000712;-5,90E-05;-0,000771;;;
1712;8,013771;;8,013771;8,013771;0;;-5,90E-05;-0,00067;-0,000611;;;
1713;8,013771;;8,013771;8,01383;5,90E-05;;-0,00067;-0,000465;0,000205;;;
1714;8,01383;;8,01383;8,014559;0,000729;;-0,000465;-0,001824;-0,001359;;;
1715;8,014559;;8,014559;8,015753;0,001194;;-0,001824;0,000813;0,002637;;;
1716;8,015753;;8,015753;8,018771;0,003018;;0,000813;0,002205;0,001392;;;
1717;8,018771;;8,018771;8,020976;0,002205;;0,002205;-0,000222;-0,002427;;;
1718;8,020976;;8,020976;8,020976;0;;-0,000222;-0,001262;-0,00104;;;
1719;8,020976;;8,020976;8,021198;0,000222;;-0,001262;-0,001087;0,000175;;;
1720;8,021198;;8,021198;8,022682;0,001484;;-0,001087;0,001398;0,002485;;;
1721;8,022682;;8,022682;8,025253;0,002571;;0,001398;0,000922;-0,000476;;;
1722;8,025253;;8,025253;8,026426;0,001173;;0,000922;4,00E-05;-0,000882;;;
1723;8,026426;;8,026426;8,026677;0,000251;;4,00E-05;-0,001593;-0,001633;;;
1724;8,026677;;8,026677;8,026888;0,000211;;-0,001593;-0,003798;-0,002205;;;
1725;8,026888;;8,026888;8,028692;0,001804;;-0,003798;0,005008;0,008806;;;
1726;8,028692;;8,028692;8,034294;0,005602;;0,005008;0,000594;-0,004414;;;
1727;8,034294;;8,034294;8,034888;0,000594;;0,000594;-0,000665;-0,001259;;;
1728;8,034888;;8,034888;8,034888;0;;-0,000665;0,000665;0,00133;;;
1729;8,034888;;8,034888;8,035553;0,000665;;0,000665;-0,006247;-0,006912;;;
1730;8,035553;;8,035553;8,035553;0;;-0,006247;0,003295;0,009542;;;
1731;8,035553;;8,035553;8,0418;0,006247;;0,003295;0,002952;-0,000343;;;
1732;8,0418;;8,0418;8,044752;0,002952;;0,002952;-0,000208;-0,00316;;;
1733;8,044752;;8,044752;8,044752;0;;-0,000208;-0,00203;-0,001822;;;
1734;8,044752;;8,044752;8,04496;0,000208;;-0,00203;0,001032;0,003062;;;
1735;8,04496;;8,04496;8,047198;0,002238;;0,001032;-0,000641;-0,001673;;;
1736;8,047198;;8,047198;8,048404;0,001206;;-0,000641;0,001847;0,002488;;;
1737;8,048404;;8,048404;8,050251;0,001847;;0,001847;-0,000885;-0,002732;;;
1738;8,050251;;8,050251;8,050251;0;;-0,000885;0,000885;0,00177;;;
1739;8,050251;;8,050251;8,051136;0,000885;;0,000885;-0,000383;-0,001268;;;
1740;8,051136;;8,051136;8,051136;0;;-0,000383;0,000164;0,000547;;;
1741;8,051136;;8,051136;8,051519;0,000383;;0,000164;-0,000287;-0,000451;;;
1742;8,051519;;8,051519;8,051738;0,000219;;-0,000287;-7,90E-05;0,000208;;;
1743;8,051738;;8,051738;8,052244;0,000506;;-7,90E-05;0,000585;0,000664;;;
1744;8,052244;;8,052244;8,052829;0,000585;;0,000585;-0,003404;-0,003989;;;
1745;8,052829;;8,052829;8,052829;0;;-0,003404;0,002524;0,005928;;;
1746;8,052829;;8,052829;8,056233;0,003404;;0,002524;-0,000191;-0,002715;;;
1747;8,056233;;8,056233;8,057113;0,00088;;-0,000191;0,000895;0,001086;;;
1748;8,057113;;8,057113;8,058184;0,001071;;0,000895;-0,001415;-0,00231;;;
1749;8,058184;;8,058184;8,05836;0,000176;;-0,001415;-0,000514;0,000901;;;
1750;8,05836;;8,05836;8,059951;0,001591;;-0,000514;0,000914;0,001428;;;
1751;8,059951;;8,059951;8,062056;0,002105;;0,000914;-0,000709;-0,001623;;;
1752;8,062056;;8,062056;8,063247;0,001191;;-0,000709;0,000752;0,001461;;;
1753;8,063247;;8,063247;8,065147;0,0019;;0,000752;0,001148;0,000396;;;
1754;8,065147;;8,065147;8,066295;0,001148;;0,001148;-0,000191;-0,001339;;;
1755;8,066295;;8,066295;8,066295;0;;-0,000191;4,90E-05;0,00024;;;
1756;8,066295;;8,066295;8,066486;0,000191;;4,90E-05;-0,000428;-0,000477;;;
1757;8,066486;;8,066486;8,066628;0,000142;;-0,000428;-0,001422;-0,000994;;;
1758;8,066628;;8,066628;8,067198;0,00057;;-0,001422;-0,001139;0,000283;;;
1759;8,067198;;8,067198;8,06919;0,001992;;-0,001139;0,000796;0,001935;;;
1760;8,06919;;8,06919;8,072321;0,003131;;0,000796;-0,00079;-0,001586;;;
1761;8,072321;;8,072321;8,074656;0,002335;;-0,00079;0,002438;0,003228;;;
1762;8,074656;;8,074656;8,077781;0,003125;;0,002438;-0,000243;-0,002681;;;
1763;8,077781;;8,077781;8,078468;0,000687;;-0,000243;-0,00024;3,00E-06;;;
1764;8,078468;;8,078468;8,079398;0,00093;;-0,00024;0,000268;0,000508;;;
1765;8,079398;;8,079398;8,080568;0,00117;;0,000268;-0,002238;-0,002506;;;
1766;8,080568;;8,080568;8,08147;0,000902;;-0,002238;0,003066;0,005304;;;
1767;8,08147;;8,08147;8,08461;0,00314;;0,003066;-0,000419;-0,003485;;;
1768;8,08461;;8,08461;8,084684;7,40E-05;;-0,000419;-0,001695;-0,001276;;;
1769;8,084684;;8,084684;8,085177;0,000493;;-0,001695;0,000101;0,001796;;;
1770;8,085177;;8,085177;8,087365;0,002188;;0,000101;-0,000133;-0,000234;;;
1771;8,087365;;8,087365;8,089452;0,002087;;-0,000133;-2,40E-05;0,000109;;;
1772;8,089452;;8,089452;8,091672;0,00222;;-2,40E-05;0,000597;0,000621;;;
1773;8,091672;;8,091672;8,093916;0,002244;;0,000597;-0,000326;-0,000923;;;
1774;8,093916;;8,093916;8,095563;0,001647;;-0,000326;-9,10E-05;0,000235;;;
1775;8,095563;;8,095563;8,097536;0,001973;;-9,10E-05;0,000985;0,001076;;;
1776;8,097536;;8,097536;8,0996;0,002064;;0,000985;-0,000374;-0,001359;;;
1777;8,0996;;8,0996;8,100679;0,001079;;-0,000374;-0,001266;-0,000892;;;
1778;8,100679;;8,100679;8,102132;0,001453;;-0,001266;0,001991;0,003257;;;
1779;8,102132;;8,102132;8,104851;0,002719;;0,001991;-0,001295;-0,003286;;;
1780;8,104851;;8,104851;8,105579;0,000728;;-0,001295;0,000859;0,002154;;;
1781;8,105579;;8,105579;8,107602;0,002023;;0,000859;-0,006894;-0,007753;;;
1782;8,107602;;8,107602;8,108766;0,001164;;-0,006894;0,007176;0,01407;;;
1783;8,108766;;8,108766;8,116824;0,008058;;0,007176;0,000882;-0,006294;;;
1784;8,116824;;8,116824;8,117706;0,000882;;0,000882;-0,002183;-0,003065;;;
1785;8,117706;;8,117706;8,117706;0;;-0,002183;0,00198;0,004163;;;
1786;8,117706;;8,117706;8,119889;0,002183;;0,00198;0,000203;-0,001777;;;
1787;8,119889;;8,119889;8,120092;0,000203;;0,000203;-0,004591;-0,004794;;;
1788;8,120092;;8,120092;8,120092;0;;-0,004591;0,004215;0,008806;;;
1789;8,120092;;8,120092;8,124683;0,004591;;0,004215;0,000376;-0,003839;;;
1790;8,124683;;8,124683;8,125059;0,000376;;0,000376;-0,005314;-0,00569;;;
1791;8,125059;;8,125059;8,125059;0;;-0,005314;0,001984;0,007298;;;
1792;8,125059;;8,125059;8,130373;0,005314;;0,001984;0,00303;0,001046;;;
1793;8,130373;;8,130373;8,133703;0,00333;;0,00303;0,0003;-0,00273;;;
1794;8,133703;;8,133703;8,134003;0,0003;;0,0003;-0,000936;-0,001236;;;
1795;8,134003;;8,134003;8,134003;0;;-0,000936;-0,000995;-5,90E-05;;;
1796;8,134003;;8,134003;8,134939;0,000936;;-0,000995;0,000825;0,00182;;;
1797;8,134939;;8,134939;8,13687;0,001931;;0,000825;-0,000526;-0,001351;;;
1798;8,13687;;8,13687;8,137976;0,001106;;-0,000526;0,000767;0,001293;;;
1799;8,137976;;8,137976;8,139608;0,001632;;0,000767;0,000672;-9,50E-05;;;
1800;8,139608;;8,139608;8,140473;0,000865;;0,000672;-0,00796;-0,008632;;;
1801;8,140473;;8,140473;8,140666;0,000193;;-0,00796;0,005671;0,013631;;;
1802;8,140666;;8,140666;8,148819;0,008153;;0,005671;0,002482;-0,003189;;;
1803;8,148819;;8,148819;8,151301;0,002482;;0,002482;0;-0,002482;;;
1804;8,151301;;8,151301;8,151301;0;;0;0;0;;;
1805;8,151301;;8,151301;8,151301;0;;0;0;0;;;
1806;8,151301;;8,151301;8,151301;0;;0;0;0;;;
1807;8,151301;;8,151301;8,151301;0;;0;0;0;;;
1808;8,151301;;8,151301;8,151301;0;;0;-0,000369;-0,000369;;;
1809;8,151301;;8,151301;8,151301;0;;-0,000369;0,0002;0,000569;;;
1810;8,151301;;8,151301;8,15167;0,000369;;0,0002;0,000169;-3,10E-05;;;
1811;8,15167;;8,15167;8,151839;0,000169;;0,000169;0;-0,000169;;;
1812;8,151839;;8,151839;8,151839;0;;0;0;0;;;
1813;8,151839;;8,151839;8,151839;0;;0;0;0;;;
1814;8,151839;;8,151839;8,151839;0;;0;0;0;;;
1815;8,151839;;8,151839;8,151839;0;;0;0;0;;;
1816;8,151839;;8,151839;8,151839;0;;0;-0,00029;-0,00029;;;
1817;8,151839;;8,151839;8,151839;0;;-0,00029;-0,007411;-0,007121;;;
1818;8,151839;;8,151839;8,152129;0,00029;;-0,007411;0,004995;0,012406;;;
1819;8,152129;;8,152129;8,15983;0,007701;;0,004995;-0,001334;-0,006329;;;
1820;8,15983;;8,15983;8,162536;0,002706;;-0,001334;0,001013;0,002347;;;
1821;8,162536;;8,162536;8,166576;0,00404;;0,001013;0,002783;0,00177;;;
1822;8,166576;;8,166576;8,169603;0,003027;;0,002783;-0,000285;-0,003068;;;
1823;8,169603;;8,169603;8,169847;0,000244;;-0,000285;-0,001666;-0,001381;;;
1824;8,169847;;8,169847;8,170376;0,000529;;-0,001666;0,001221;0,002887;;;
1825;8,170376;;8,170376;8,172571;0,002195;;0,001221;-0,003284;-0,004505;;;
1826;8,172571;;8,172571;8,173545;0,000974;;-0,003284;-0,002162;0,001122;;;
1827;8,173545;;8,173545;8,177803;0,004258;;-0,002162;0,004096;0,006258;;;
1828;8,177803;;8,177803;8,184223;0,00642;;0,004096;0,002324;-0,001772;;;
1829;8,184223;;8,184223;8,186547;0,002324;;0,002324;0;-0,002324;;;
1830;8,186547;;8,186547;8,186547;0;;0;0;0;;;
1831;8,186547;;8,186547;8,186547;0;;0;0;0;;;
1832;8,186547;;8,186547;8,186547;0;;0;0;0;;;
1833;8,186547;;8,186547;8,186547;0;;0;0;0;;;
1834;8,186547;;8,186547;8,186547;0;;0;0;0;;;
1835;8,186547;;8,186547;8,186547;0;;0;0;0;;;
1836;8,186547;;8,186547;8,186547;0;;0;0;0;;;
1837;8,186547;;8,186547;8,186547;0;;0;0;0;;;
1838;8,186547;;8,186547;8,186547;0;;0;-0,000213;-0,000213;;;
1839;8,186547;;8,186547;8,186547;0;;-0,000213;0,000213;0,000426;;;
1840;8,186547;;8,186547;8,18676;0,000213;;0,000213;-0,000261;-0,000474;;;
1841;8,18676;;8,18676;8,18676;0;;-0,000261;-0,000563;-0,000302;;;
1842;8,18676;;8,18676;8,187021;0,000261;;-0,000563;0,000824;0,001387;;;
1843;8,187021;;8,187021;8,187845;0,000824;;0,000824;-0,006878;-0,007702;;;
1844;8,187845;;8,187845;8,187845;0;;-0,006878;0,004748;0,011626;;;
1845;8,187845;;8,187845;8,194723;0,006878;;0,004748;0,00213;-0,002618;;;
1846;8,194723;;8,194723;8,196853;0,00213;;0,00213;-0,003518;-0,005648;;;
1847;8,196853;;8,196853;8,196853;0;;-0,003518;0,003518;0,007036;;;
1848;8,196853;;8,196853;8,200371;0,003518;;0,003518;-0,002202;-0,00572;;;
1849;8,200371;;8,200371;8,200371;0;;-0,002202;0,002202;0,004404;;;
1850;8,200371;;8,200371;8,202573;0,002202;;0,002202;0;-0,002202;;;
1851;8,202573;;8,202573;8,202573;0;;0;-0,002109;-0,002109;;;
1852;8,202573;;8,202573;8,202573;0;;-0,002109;-0,000316;0,001793;;;
1853;8,202573;;8,202573;8,204682;0,002109;;-0,000316;0,002425;0,002741;;;
1854;8,204682;;8,204682;8,207107;0,002425;;0,002425;-0,004414;-0,006839;;;
1855;8,207107;;8,207107;8,207107;0;;-0,004414;0,003934;0,008348;;;
1856;8,207107;;8,207107;8,211521;0,004414;;0,003934;-0,000328;-0,004262;;;
1857;8,211521;;8,211521;8,212001;0,00048;;-0,000328;0,000808;0,001136;;;
1858;8,212001;;8,212001;8,212809;0,000808;;0,000808;-0,001365;-0,002173;;;
1859;8,212809;;8,212809;8,212809;0;;-0,001365;0,001365;0,00273;;;
1860;8,212809;;8,212809;8,214174;0,001365;;0,001365;-0,00021;-0,001575;;;
1861;8,214174;;8,214174;8,214174;0;;-0,00021;-0,000224;-1,40E-05;;;
1862;8,214174;;8,214174;8,214384;0,00021;;-0,000224;-0,006457;-0,006233;;;
1863;8,214384;;8,214384;8,214818;0,000434;;-0,006457;0,006435;0,012892;;;
1864;8,214818;;8,214818;8,221709;0,006891;;0,006435;-0,000846;-0,007281;;;
1865;8,221709;;8,221709;8,222165;0,000456;;-0,000846;-0,00367;-0,002824;;;
1866;8,222165;;8,222165;8,223467;0,001302;;-0,00367;0,004572;0,008242;;;
1867;8,223467;;8,223467;8,228439;0,004972;;0,004572;-0,002475;-0,007047;;;
1868;8,228439;;8,228439;8,228839;0,0004;;-0,002475;-0,004143;-0,001668;;;
1869;8,228839;;8,228839;8,231714;0,002875;;-0,004143;0,005878;0,010021;;;
1870;8,231714;;8,231714;8,238732;0,007018;;0,005878;0,000527;-0,005351;;;
1871;8,238732;;8,238732;8,239872;0,00114;;0,000527;-0,001753;-0,00228;;;
1872;8,239872;;8,239872;8,240485;0,000613;;-0,001753;-0,0015;0,000253;;;
1873;8,240485;;8,240485;8,242851;0,002366;;-0,0015;-0,001372;0,000128;;;
1874;8,242851;;8,242851;8,246717;0,003866;;-0,001372;0,005238;0,00661;;;
1875;8,246717;;8,246717;8,251955;0,005238;;0,005238;-0,005056;-0,010294;;;
1876;8,251955;;8,251955;8,251955;0;;-0,005056;0,003938;0,008994;;;
1877;8,251955;;8,251955;8,257011;0,005056;;0,003938;0,001118;-0,00282;;;
1878;8,257011;;8,257011;8,258129;0,001118;;0,001118;-0,000484;-0,001602;;;
1879;8,258129;;8,258129;8,258129;0;;-0,000484;-0,000787;-0,000303;;;
1880;8,258129;;8,258129;8,258613;0,000484;;-0,000787;-0,003719;-0,002932;;;
1881;8,258613;;8,258613;8,259884;0,001271;;-0,003719;0,00499;0,008709;;;
1882;8,259884;;8,259884;8,264874;0,00499;;0,00499;-0,000146;-0,005136;;;
1883;8,264874;;8,264874;8,264874;0;;-0,000146;-0,00113;-0,000984;;;
1884;8,264874;;8,264874;8,26502;0,000146;;-0,00113;0,001008;0,002138;;;
1885;8,26502;;8,26502;8,266296;0,001276;;0,001008;-0,001116;-0,002124;;;
1886;8,266296;;8,266296;8,266564;0,000268;;-0,001116;-0,000575;0,000541;;;
1887;8,266564;;8,266564;8,267948;0,001384;;-0,000575;-0,001179;-0,000604;;;
1888;8,267948;;8,267948;8,269907;0,001959;;-0,001179;0,001489;0,002668;;;
1889;8,269907;;8,269907;8,273045;0,003138;;0,001489;0,001123;-0,000366;;;
1890;8,273045;;8,273045;8,274694;0,001649;;0,001123;-0,000331;-0,001454;;;
1891;8,274694;;8,274694;8,27522;0,000526;;-0,000331;-0,000249;8,20E-05;;;
1892;8,27522;;8,27522;8,276077;0,000857;;-0,000249;-0,000911;-0,000662;;;
1893;8,276077;;8,276077;8,277183;0,001106;;-0,000911;0,000934;0,001845;;;
1894;8,277183;;8,277183;8,2792;0,002017;;0,000934;0,001083;0,000149;;;
1895;8,2792;;8,2792;8,280283;0,001083;;0,001083;-0,001788;-0,002871;;;
1896;8,280283;;8,280283;8,280283;0;;-0,001788;0,001601;0,003389;;;
1897;8,280283;;8,280283;8,282071;0,001788;;0,001601;-0,001514;-0,003115;;;
1898;8,282071;;8,282071;8,282258;0,000187;;-0,001514;-0,005059;-0,003545;;;
1899;8,282258;;8,282258;8,283959;0,001701;;-0,005059;0,004152;0,009211;;;
1900;8,283959;;8,283959;8,290719;0,00676;;0,004152;0,001651;-0,002501;;;
1901;8,290719;;8,290719;8,293327;0,002608;;0,001651;0,000957;-0,000694;;;
1902;8,293327;;8,293327;8,294284;0,000957;;0,000957;-0,001985;-0,002942;;;
1903;8,294284;;8,294284;8,294284;0;;-0,001985;0,001054;0,003039;;;
1904;8,294284;;8,294284;8,296269;0,001985;;0,001054;-4,60E-05;-0,0011;;;
1905;8,296269;;8,296269;8,2972;0,000931;;-4,60E-05;-0,001018;-0,000972;;;
1906;8,2972;;8,2972;8,298177;0,000977;;-0,001018;0,001816;0,002834;;;
1907;8,298177;;8,298177;8,300172;0,001995;;0,001816;-0,008855;-0,010671;;;
1908;8,300172;;8,300172;8,300351;0,000179;;-0,008855;0,009034;0,017889;;;
1909;8,300351;;8,300351;8,309385;0,009034;;0,009034;-0,000175;-0,009209;;;
1910;8,309385;;8,309385;8,309385;0;;-0,000175;-0,001465;-0,00129;;;
1911;8,309385;;8,309385;8,30956;0,000175;;-0,001465;-0,00297;-0,001505;;;
1912;8,30956;;8,30956;8,3112;0,00164;;-0,00297;0,00461;0,00758;;;
1913;8,3112;;8,3112;8,31581;0,00461;;0,00461;-0,00035;-0,00496;;;
1914;8,31581;;8,31581;8,31581;0;;-0,00035;-0,008378;-0,008028;;;
1915;8,31581;;8,31581;8,31616;0,00035;;-0,008378;0,007504;0,015882;;;
1916;8,31616;;8,31616;8,324888;0,008728;;0,007504;0,001224;-0,00628;;;
1917;8,324888;;8,324888;8,326112;0,001224;;0,001224;-0,000216;-0,00144;;;
1918;8,326112;;8,326112;8,326112;0;;-0,000216;0,000216;0,000432;;;
1919;8,326112;;8,326112;8,326328;0,000216;;0,000216;-0,008339;-0,008555;;;
1920;8,326328;;8,326328;8,326328;0;;-0,008339;-0,002188;0,006151;;;
1921;8,326328;;8,326328;8,334667;0,008339;;-0,002188;0,010527;0,012715;;;
1922;8,334667;;8,334667;8,345194;0,010527;;0,010527;-0,000263;-0,01079;;;
1923;8,345194;;8,345194;8,345194;0;;-0,000263;0,000263;0,000526;;;
1924;8,345194;;8,345194;8,345457;0,000263;;0,000263;0;-0,000263;;;
1925;8,345457;;8,345457;8,345457;0;;0;0;0;;;
1926;8,345457;;8,345457;8,345457;0;;0;0;0;;;
1927;8,345457;;8,345457;8,345457;0;;0;-0,000222;-0,000222;;;
1928;8,345457;;8,345457;8,345457;0;;-0,000222;0,000222;0,000444;;;
1929;8,345457;;8,345457;8,345679;0,000222;;0,000222;0;-0,000222;;;
1930;8,345679;;8,345679;8,345679;0;;0;-0,000198;-0,000198;;;
1931;8,345679;;8,345679;8,345679;0;;-0,000198;8,40E-05;0,000282;;;
1932;8,345679;;8,345679;8,345877;0,000198;;8,40E-05;0,000114;3,00E-05;;;
1933;8,345877;;8,345877;8,345991;0,000114;;0,000114;0;-0,000114;;;
1934;8,345991;;8,345991;8,345991;0;;0;0;0;;;
1935;8,345991;;8,345991;8,345991;0;;0;0;0;;;
1936;8,345991;;8,345991;8,345991;0;;0;0;0;;;
1937;8,345991;;8,345991;8,345991;0;;0;-0,006762;-0,006762;;;
1938;8,345991;;8,345991;8,345991;0;;-0,006762;0,004468;0,01123;;;
1939;8,345991;;8,345991;8,352753;0,006762;;0,004468;0,002294;-0,002174;;;
1940;8,352753;;8,352753;8,355047;0,002294;;0,002294;-0,000225;-0,002519;;;
1941;8,355047;;8,355047;8,355047;0;;-0,000225;0,000225;0,00045;;;
1942;8,355047;;8,355047;8,355272;0,000225;;0,000225;0;-0,000225;;;
1943;8,355272;;8,355272;8,355272;0;;0;-8,40E-05;-8,40E-05;;;
1944;8,355272;;8,355272;8,355272;0;;-8,40E-05;8,40E-05;0,000168;;;
1945;8,355272;;8,355272;8,355356;8,40E-05;;8,40E-05;-0,006377;-0,006461;;;
1946;8,355356;;8,355356;8,355356;0;;-0,006377;0,00486;0,011237;;;
1947;8,355356;;8,355356;8,361733;0,006377;;0,00486;-0,001826;-0,006686;;;
1948;8,361733;;8,361733;8,36325;0,001517;;-0,001826;0,003343;0,005169;;;
1949;8,36325;;8,36325;8,366593;0,003343;;0,003343;-0,002869;-0,006212;;;
1950;8,366593;;8,366593;8,366593;0;;-0,002869;0,002388;0,005257;;;
1951;8,366593;;8,366593;8,369462;0,002869;;0,002388;-0,011149;-0,013537;;;
